index	coefficient	p_value	random_intercept_variance	residual_variance	log_likelihood	aic	bic	bse	q_value
NOP56	-0.2714867549247191	0.4923755122512391	0.08532900671105108	0.5728621518688927	-107.76466839359068			0.395444622059721	0.7524141221697701
DDX3X	0.10028821967845311	0.7615888091515856	1.1806896949458995e-09	0.4865620267663739	-122.76422819112105			0.3305532375617129	0.9005370312493387
CES2	-0.72632850136002	0.013635931236402677	0.24087761775038224	0.3907105795567788	-114.74452124725184			0.2944518789084338	0.08568249329142577
FBP2	0.6605870718569044	0.010234384626824966	0.20831054894823356	0.2877744255022004	-97.67516670102214			0.2572571977795863	0.0700597711852571
ACACB	0.12665546016835563	0.6002106620581875	0.2687322355987318	0.26365031829179125	-91.70919000873505			0.24166388410333997	0.813912327826405
PDXK	-0.16956407463226572	0.580489798659058	0.14461056111568615	0.4109064195898911	-112.84124832489857			0.30680922326530646	0.8085565102910287
COPE	-0.10628467028853035	0.7491878180896472	0.05071118581863825	0.47232739768841264	-117.86665190167795			0.33244037492690554	0.8935072844638569
CCS	-0.8010179965890365	0.01829190545984197	0.04035564515886775	0.5231422880493174	-125.27386303482928			0.33946393671417935	0.1042383753895236
EI24	-0.09279068671577986	0.7067131758733838	0.25529081141956095	0.21838171155518807	-64.99780514585376			0.2466040081960362	0.8694425480812596
ACOT8	-0.187217009091228	0.6660289984598937	0.4648722791150322	0.701050415802779	-123.82815017200559			0.4337699802262407	0.8477648022724573
PDCD5	-0.3214979743429704	0.27050365515638397	0.2063916323332691	0.32388038504255773	-88.36042214271478			0.2917660152192338	0.5315381041812726
NHERF1	-0.5479024988558041	0.043949663891740605	0.2293755417074465	0.3391927467490019	-106.89567747405499			0.2719698716433959	0.1810811762547942
HSD17B6	0.2838251796930642	0.18143742480975156	0.9025926441558974	0.20276756279757446	-79.93533285378152			0.21238958393778393	0.4279280439490499
PSMA7	-0.7524125153032704	0.01089671174506283	0.09291741763450688	0.37502209484803023	-105.4775777475063			0.295528021072764	0.07369503043648919
PHYH	-0.5864769723217125	0.030420986908983743	0.5485814436319701	0.33751322654216315	-108.77750806990878			0.2709444518172571	0.1426990026594112
OPLAH	-0.32652907549217564	0.4343186560050585	0.12342345530241983	0.7923224898993039	-151.54326319488558			0.4176509436937413	0.7069025572476052
MGST3	-0.5984294983782705	0.015923171889323105	0.24215839975517764	0.2825699547123211	-94.501875094544			0.24824180091333084	0.09645547288352557
UQCRQ	-0.0700085642926149	0.8509515102190917	0.4671554012337167	0.5195353380651698	-111.2674040831644			0.37257522826580686	0.9421448673300135
MYL12B	-0.1958942121512336	0.5841104535006958	0.08149037883857069	0.5925916586800428	-137.4729953275019			0.3578691958753027	0.808770492447234
SLC27A2	-0.8757953567566087	0.0020909437905729977	0.291641820305411	0.3774669033159622	-114.08035827172739			0.28462625372523165	0.02121174303207788
HNRNPDL	0.5033817695789112	0.20120250013543994	0.20200546673818298	0.6750099064751981	-134.71362117870083			0.39384143167687824	0.4547986714470884
XPO1	0.20665509892397585	0.5460263691016476	0.051695440405177484	0.46905814719229827	-102.70746413900346			0.3422999488850076	0.78706539107885
SPTBN2	-0.09179489457393368	0.7963720043947029	0.055786326547773366	0.5335829494100348	-114.3217099623819			0.3557318087211789	0.9154201060755494
SEC16A	-0.460161419907029	0.082689937575972	0.19624961466987778	0.28787501382287506	-83.73322091187487			0.2651788156982065	0.26756888116865524
SYNM	-0.8027182815402065	0.043529436047537735	0.49535814126921746	0.6816843567581914	-137.70312314549844			0.3976620781204291	0.18099646988655196
ARPC1B	-0.029277958911953686	0.9307742566457895	0.22670960402449583	0.4959380713019231	-121.27319626342688			0.3370289982336171	0.9708178398252052
ARPC2	0.2894872534524294	0.4329260096211752	0.12481567528720433	0.62914163523841	-138.9332360820335			0.3691523781441733	0.7063609594078077
ARPC3	-0.3040005311389957	0.3022975071307823	0.23629125104459736	0.38107627471872224	-110.47065979857456			0.29471152132011064	0.5662614037911429
PGRMC2	-0.2672338455393807	0.20049288883154226	0.3192227707861419	0.2033147805338108	-79.84421695522599			0.20875221154995433	0.4538037967638672
PFDN6	-0.39107435535010654	0.2873746842457453	0.04549364609221887	0.48316986951498325	-94.18838609651993			0.36758615287867114	0.5518118224285463
KMO	0.7132475897175506	0.029153250419892505	0.18466475357631365	0.41753667092805014	-100.90403383922012			0.3269666109037358	0.13947180030425846
SLC22A1	-0.5756474024434288	0.011159685903873572	0.5458993943819005	0.16597974108259866	-54.59758673967076			0.22684196044493118	0.07457504389731387
ACOX3	-0.15286444214230463	0.6978412024117202	0.4463873251290487	0.5573639679491718	-104.08748711098701			0.3937407660059245	0.8676770069745849
PMM2	-0.5605661200015657	0.03598433243153462	0.01727519033812672	0.31134594500117324	-88.7537261018617			0.26730481968958064	0.15863250213273378
HMGB3	0.6136996266966924	0.06242791375196343	0.13039897685858767	0.37908294219323585	-89.25893399342482			0.32937154424710663	0.22705962582787562
GPR37	-0.19686379719615726	0.6280640596840191	0.6521136061119779	0.617758791433436	-124.57512860058316			0.4063626300735263	0.830668861718579
EIF3D	0.13263306697800856	0.6794090616870709	0.0845623395045561	0.4517352473756335	-113.01416538733022			0.3209358979410122	0.8570223669520804
EIF3H	0.3144673068282369	0.35199832262669883	0.0006811699348226795	0.5054470208379163	-116.30141868117985			0.33787523893628724	0.6174637242743342
ARPC5	0.014838743063933697	0.9704007049657164	0.13790208248610902	0.701985318461288	-142.510138869637			0.39990437867250256	0.9874047052339978
DHX15	-0.05106637897569089	0.8946173538979743	0.16507790094419408	0.5906178690130042	-115.83717937708573			0.38551158991031353	0.9601884155284822
CYB5B	-0.33650958460076014	0.05369983442323404	0.29131660791989855	0.13956350408620927	-57.90047527522444			0.17442508003468518	0.2036723449746084
PHGDH	-0.7464647047195907	0.001615761756201094	0.33980927645410436	0.25720379349814776	-92.2238836644865			0.23674397168705702	0.017180533044532705
PSMD3	0.0625816053651485	0.8706995850240337	0.017339068809112783	0.6268920406141739	-130.74807319650142			0.3844789110728797	0.95211565011719
EEF1E1	-0.39534387107761876	0.26217967487911	0.07377636469271656	0.4766092360814396	-100.60240489183803			0.3525907605584564	0.5249828448233308
HNRNPR	0.44479460955863787	0.11417357359920308	0.1360313286735316	0.35885850707262335	-109.2660785874067			0.28156747287984835	0.3204471632350966
TXNL1	-0.24204419235896374	0.4955399134704329	0.10874155089525263	0.4876789261596088	-102.08825327321262			0.3551513250756021	0.7558779114893198
TPD52L2	-0.35733584418852166	0.3491012131167034	6.417535031085853e-11	0.5766618195094987	-112.77501482976942			0.3816328559073113	0.6155878983125953
HTRA2	-0.6041520744869044	0.07654465406882487	0.04936971726680096	0.5013972085503481	-115.55848115708437			0.3411175340445857	0.2572878192652716
AKR7A2	0.1907288472885914	0.5290022497586384	0.5476541580292376	0.4151662991171196	-119.2791507373309			0.302970312026773	0.7759928472069225
TIMM44	-0.22762734828830425	0.5384005794625999	0.27173671005405303	0.6007197128533431	-129.13573299243873			0.3699853430646663	0.782283499408989
NDUFB3	1.0269142404057288	0.0051982291764971185	0.019647436698316575	0.5408709829776231	-112.90459492082192			0.36747875673311237	0.042162634181942125
GET3	-0.8548236516576612	0.00450089920605214	0.19154657152946614	0.42251061450225386	-120.75990609144401			0.30091583640502545	0.03890851000181555
ACTN4	-0.6104863177702118	0.04338388030566092	0.09184297337321665	0.38728246964657825	-110.02218650033353			0.30222166015328744	0.18083775850181433
AP1G1	0.402478575676436	0.25701857144671514	0.07172081705742869	0.4962472262226875	-109.98994544062606			0.3550865591330649	0.5212608235821123
SYNGR2	0.12856203793989132	0.7331189428991984	9.757883709041672e-08	0.5884722656763941	-114.92437204279639			0.3770373352359106	0.8824676910952467
SLC25A20	0.11490260168129258	0.600311987470994	0.2993348804164459	0.22351681396000708	-84.32835503017048			0.2192998998592882	0.813912327826405
NARS1	0.1199736109653233	0.7679558831721061	0.11624293779676087	0.7183438447528334	-139.7316907363719			0.4066216463421669	0.9007229727083514
MYO1B	-0.663898020913742	0.052379063967316786	0.14072105240359817	0.5203380535333204	-123.13441846537023			0.3422145661901196	0.20046896300218517
NUDT21	0.4217822961816915	0.22935815271937654	0.07007875114780321	0.4904289020663069	-101.85426165279176			0.3508963625504817	0.4895299482629025
LANCL1	0.38514585063263124	0.3374656830334526	0.11948382108737461	0.698279649366064	-140.7853852087013			0.4015345863077544	0.6026428528402271
SLC37A4	1.3534233816541414	8.952580547420021e-08	0.3534693520797781	0.2566138041945806	-84.50598097186543			0.2531280202099546	1.0768675458468083e-05
CALU	0.21176318200571623	0.4499894248543539	0.24967322066876585	0.35282122685877737	-105.50195958953748			0.28032039663916214	0.7165356383034024
TIMM8A	0.10995649708888289	0.7625244412692193	0.07362967357996617	0.5662532441822455	-131.33818064303773			0.3638926331208866	0.9005370312493387
PRPSAP2	-1.1272032620801873	0.02128104428364755	0.3439368191327275	0.952124241937452	-136.0156677436743			0.4894582761505464	0.11413146042567665
SPAG9	-0.5131763980262869	0.19820526495396007	0.02802439734948662	0.5722637032051087	-103.14255592548625			0.3988371098043054	0.4505556043663745
URB1	-0.2809738566947919	0.3679950361031401	0.3630007701259674	0.4182419241574639	-110.06263277232554			0.31211156896992986	0.6353726816743314
OPA1	-0.30776799721239523	0.40219402162436213	0.02978149659735315	0.5696546155006686	-115.75051327235218			0.3673923860517438	0.6759428467219819
PPL	-0.7949527329842451	0.030581316303407134	0.2921027449245152	0.5980502373841854	-132.56615243706383			0.36761186336702917	0.14305260181927115
PLXNC1	0.6510102115695904	0.04706811668225399	0.24190182918112246	0.4173287929401042	-103.32009958873408			0.3278514147130686	0.18962370452850652
SORBS3	-0.48237215374018666	0.1859745205758181	0.005500680032985631	0.47938878381774885	-93.63570392666355			0.3647201158053032	0.43316886950162886
SYNCRIP	0.45885485413473975	0.2529272183013035	0.21161631592603083	0.7179129416695703	-149.3670758013858			0.40135361046057694	0.5169419939618853
GMDS	-0.20127632811639656	0.5828707839909364	0.2611873782182291	0.5706179826528529	-126.4586240296641			0.36649254526455244	0.808770492447234
PLOD3	0.06004120727337761	0.9107500034323446	0.5757334209573766	1.1268997400399634	-144.33819583912842			0.5356394611716978	0.9676359657918412
DIAPH1	-0.27493232917226773	0.4215911423464763	0.11366018345118888	0.47738888895271536	-111.92218857797533			0.3420986676055115	0.6967580039861293
UGT1A9	-0.06274099301260018	0.6925247387724136	0.40749487458003525	0.1051382177435821	-41.65850800655909			0.15866477943980967	0.8641527500213416
UGDH	-0.4589859379556706	9.766296645974684e-05	0.27166240952732235	0.056028356489790085	-8.012778919361295			0.11779967937610913	0.0020056638477830937
CTNND1	-0.7942173971200446	0.009813127710448072	0.04569345625420741	0.42036011320182287	-114.6140338019074			0.3075565929518802	0.06772666829669897
DPM1	-0.35531410973985694	0.23134426543016018	0.08314985108894314	0.35164040431170934	-91.88110356805265			0.29686117765341286	0.49095142523269597
USO1	0.06624607897327797	0.8204158721216233	0.09607080398650254	0.39414471443573756	-113.9773792830722			0.29181993585225763	0.9293131873175413
H2BC12	0.21558781933283613	0.5254130584645116	0.09170239058514774	0.49832690864434787	-123.58397604513118			0.3394957883366016	0.7752535299003687
CUTA	0.1554455043849891	0.5725185154934194	0.3389992346251007	0.3360031384361303	-102.46991995240862			0.2754434996157799	0.8085565102910287
ABCB7	-0.3291568819232013	0.3154087997873304	0.12182728290112955	0.4590659042987531	-110.10651921474104			0.3278659504841148	0.5817616854784933
WDR1	0.21902083995731958	0.5699435294314714	0.13003696380869836	0.6735758225966523	-141.46590113357763			0.38550866988401833	0.8078997504735672
CPNE3	-0.5918813739980313	0.04966826550071749	0.1464433084418885	0.405429321462477	-112.1449693526227			0.3015479848604077	0.19649295388184387
CLUH	0.11422845426554598	0.7412921687958564	0.1355934324790955	0.5311970236974144	-127.52650274813988			0.3459972529885283	0.8891282138548591
CNOT3	-0.7144575080951087	0.00813622483733195	0.28330877527990683	0.3149026972351707	-97.92357481451381			0.26997705023364943	0.05781182542644305
XYLB	0.09871655366378103	0.7773479782530586	0.4410332619506133	0.47768304376927434	-107.34430806452625			0.34909713674956233	0.9049765161993591
COQ9	-0.7209685987842797	0.05662302242973246	0.11092248055099782	0.6346571735950755	-136.82381518291515			0.37822105921199645	0.2128418968117622
GGCT	0.1337167299563585	0.780300416580445	0.29457923817427956	0.594907075805361	-97.83813486568283			0.47939590204303323	0.9049765161993591
NDUFS2	0.8072020425455567	0.022072016621096018	8.331985541336242e-11	0.5061632976111547	-114.12218296510287			0.3526245150999149	0.1172532365612798
TBCA	-0.3915955594119396	0.11482111281721565	0.2977169411418747	0.27712271910110076	-95.34139951828791			0.24833428841827215	0.3211939434953341
ATP6V1G1	-0.5983111826310232	0.17661135079937607	0.22090378918126827	0.7331977411787475	-124.86871085127953			0.44277937848364385	0.4200755857996459
VPS4B	-0.376729104649358	0.3479036063619324	0.10421717904167634	0.6841720275671439	-130.805149997708			0.4013463368373632	0.6141191542070169
MPDU1	-0.22443471159607897	0.6101804720510209	0.06591131019634008	0.8392364713328001	-140.49848324303682			0.44022700820449	0.8226932865763965
ENTPD5	-0.5897543651882426	0.027759301374167766	0.29517855434215695	0.3333259879165544	-106.29650448523608			0.2679883919237784	0.13556479673985541
MACROH2A1	0.0722808632167649	0.8403316225756964	0.0341636493544785	0.5603043108923386	-120.81069659110887			0.35876860025568535	0.9383854413533333
FLNB	-0.1640935010615	0.5911768308116458	0.1397184681371895	0.411850282375477	-116.87955073870381			0.30549971838587753	0.8091149805464234
CS	-0.8336908558667655	5.474495756318385e-07	0.3122521140644696	0.1085925936643184	-41.61072236478765			0.16644224954197986	3.5457887898616e-05
SEC22B	-0.3179921153794663	0.2683138641707954	0.4120537313235586	0.374867718595322	-112.28859857878359			0.28726771546876895	0.5309524644695881
PRPF40A	-0.20986260521028235	0.5602266913510667	0.08641591218362596	0.45194258274185783	-94.2558394659454			0.3602761652935572	0.7981571474071035
VPS26A	0.007135231223809391	0.9833720894857132	0.08324059270658876	0.4832382184211478	-108.91766934704793			0.34235682850881594	0.9916159273616414
PMPCB	-0.3899557747222184	0.3599145270309406	0.022251782511405867	0.7669125355654722	-136.3751079328747			0.4259354039317113	0.6248413025980454
RDH16	0.24981033105130698	0.1357604730867369	0.358444009341045	0.12790764190063214	-53.0426772064294			0.16745944995398532	0.3589020983957063
ERLIN1	0.7753270272938734	0.024015970134233563	0.7747258205541168	0.5246715165082253	-128.19744069457568			0.3435402875433915	0.12467435157246765
NDUFS3	0.7010862384872912	0.0251759842099749	0.054208169870790905	0.45314459525637385	-120.98081296056728			0.31316784018020316	0.12810622548453998
ECI2	-0.06414548457531337	0.786033915026608	0.31805061191122747	0.2582075475568148	-90.82618681446843			0.23629432202822145	0.908497675294995
BANF1	-0.03558256247967294	0.9018765019546164	0.21542464771475117	0.38023123275498166	-111.19564567950425			0.28860583637101905	0.9636802216317094
SF3B1	0.4590215914812662	0.16158091022547938	0.13226382975463938	0.46605103592104646	-110.97946652240452			0.32792542699478505	0.3966505143144421
CSDE1	-0.024754790012288707	0.9500205366869078	0.09754652527939385	0.5541807288524875	-106.44565898493329			0.39493298762889223	0.9780477851895879
LYPLA1	0.17121207444424713	0.5932347281395416	0.23944524632023156	0.4438073225420134	-118.64398548395519			0.320529196262808	0.8102248841743617
SNRNP200	0.10243748554443396	0.7624099241200923	0.13516087316682626	0.4494625358090207	-106.06237112609023			0.33884057144216917	0.9005370312493387
SLC25A12	-0.48621358044528873	0.19421973087575684	0.06139671842623144	0.5503437142313778	-121.58549027380909			0.37452995960633495	0.4455940419547337
UGT2B17	0.30553086614424224	0.00011223717934902904	0.39759176274508884	0.01874616777075862	37.55297366812235			0.07910204798112608	0.0021769723112412555
EIF3G	-0.09475846102986894	0.8036200155444844	0.011520688700875234	0.6401284290414997	-129.23056369538378			0.3810689316050769	0.9185656567610969
EIF3J	0.532099152064028	0.16230687476158323	0.01602784754028427	0.5964640880776386	-124.53694328315109			0.38079027223286344	0.39719254837235046
IDH1	-1.0872048593621666	9.624101749868438e-05	0.1607272577989215	0.3196325804670469	-98.74047586171483			0.27877916984935625	0.0020056638477830937
ALDH1L1	-0.5455394040942947	8.987383959787824e-07	0.37543891103487737	0.05560662335806614	-8.089851640921154			0.11104888566093206	4.882178899446031e-05
ARL6IP5	0.1566276120625122	0.6688198265229229	1.7732535205643212e-10	0.5352884135041363	-111.44456324420207			0.36615059178931336	0.8493910919039233
ATP5PD	0.853929711773388	0.0025346767682747923	0.45236213057857416	0.32638402897616564	-99.56740485875346			0.28283585050913884	0.02496137823260088
FLOT1	-0.5632343972290447	0.07706168870827045	0.32585595269672624	0.4546688966211778	-117.27256985818121			0.3185723377900773	0.257537252474561
ATP5MG	0.6724295610897898	0.05344846984701172	0.21097919608465893	0.5396285766409641	-131.21917602919694			0.34817823325737884	0.20363625163431617
GLRX3	-0.623918719771634	0.055578482112806714	0.035491465056056264	0.4814495499210984	-120.66602571829026			0.32592078758460963	0.20985238537660653
RSL1D1	-0.30822580369430286	0.31268283302291544	0.08659568915261896	0.33415098035132007	-82.39866919355572			0.3052923621502987	0.5791602320880508
ANXA9	-0.9820158194604728	0.01762330141102927	0.3347768110794802	0.675834797194855	-118.01018757975146			0.4137522805223191	0.10280564621428835
CLPX	0.32951327685310144	0.3686217992849298	0.01785212187600002	0.5960668368118823	-129.29672795944057			0.3665095005253062	0.6353726816743314
SEC14L2	-0.37129380473413465	0.08820545715293115	0.31708723981410464	0.2172898025438127	-83.51795331955361			0.21777518281127625	0.2740553318183322
TM7SF2	-0.3519912399497691	0.009636063256592112	0.6975783092363241	0.07827227159862823	-26.47444890350775			0.13597626672501129	0.06677831491399637
SRP72	-0.19872005478010027	0.5217447830031412	0.0039155291783619425	0.42453883870618625	-107.41667728747328			0.31018108778492687	0.774897202813299
DDAH1	-0.17841480024306247	0.5438915880693092	0.15810307452191077	0.3552291390076073	-98.75855422640572			0.2939585127963325	0.7868672116054267
TOMM70	-0.12604566076675652	0.6981605370846571	0.21809551961196458	0.483212009795387	-127.39094210644157			0.32502351719876166	0.8676770069745849
SEC24D	-0.6084849998121137	0.07428356141213513	0.09263188377652536	0.5196412348591036	-122.53574882418513			0.34091414394961	0.25341547963172145
UFL1	0.6455883783739518	0.03003030390930831	0.08709465939639036	0.3999867441255656	-110.74254089508707			0.29754861021259693	0.1426990026594112
SORBS2	-0.4712924169085212	0.13768717665222502	0.027375560850401225	0.4122159523777891	-107.0300288521212			0.31748428080422525	0.3600391389477437
PLPBP	0.03483542939421903	0.9156454679106575	0.15113912085377992	0.43593709828588006	-101.63527470830658			0.32888294106000027	0.9681914800937708
ERLIN2	0.727952591484614	0.036601901624638306	0.7858156517485579	0.5641326475324666	-136.69051161565585			0.34827317823781656	0.16026700324156498
AP2A2	-0.5825016538953341	0.15018430142535927	0.13122508338075337	0.7298534631059963	-145.82842857216747			0.40482968316869455	0.3769155940392027
SEC31A	-1.0495852951545475	0.0022556855917366817	0.1620815654966911	0.5266506170772881	-131.76294072355643			0.34363918250094705	0.02274595530829085
AKR7A3	-1.0084312900103634	0.00026106141611957476	0.16378263623147396	0.34204040266344626	-107.77463317261407			0.2761949827005061	0.004203478210438617
NDUFB4	0.34472208999013637	0.3517477083961087	0.11363253842751118	0.5823634215719882	-131.0589832933582			0.37018939574529286	0.6174637242743342
LETM1	-0.5276644580725142	0.10854630769102525	0.11257222340759328	0.4588073371346628	-119.39573093534358			0.32881176860096345	0.3098169189011636
STBD1	0.022250842459380804	0.9424466898581	0.10047039673300949	0.4038481684350899	-103.5518517615881			0.3082045730829854	0.9748650035141526
ABCC6	-0.08197704303259243	0.8121492620319547	0.10089651143796605	0.51145340137229	-117.38620023229862			0.34494245050541866	0.9247189704271884
VAPB	-0.06528826352166187	0.8503352485586896	0.040093825776892085	0.5565372233745576	-134.3244682147764			0.3460068083246047	0.9421448673300135
NDUFA10	1.1717843953515577	0.002553090159246758	0.044617608304850224	0.6590940877385053	-130.49014447939638			0.38839683513802425	0.024996533884718262
PGLS	-0.13947583638806643	0.6659956487940795	0.14965906552901034	0.47650070598092037	-122.90605952215981			0.3231223528296513	0.8477648022724573
PAPSS2	-0.052561277231310925	0.8802326577684865	0.1399745182550237	0.5198099589802296	-120.83326712813962			0.348840391667013	0.9544394688666296
IPO7	0.20905285176330596	0.5707702305647533	9.932325279417007e-09	0.5370755348869288	-106.05376120187461			0.3687535663038388	0.8083911423642091
PGM3	0.28204579047490536	0.4634686870509005	0.04976244818228167	0.686709913289773	-142.68050134701053			0.3847055691417585	0.7267050921729203
AHSA1	0.19773536692009538	0.6354176337704689	0.09942466057949607	0.6850567668630982	-110.80439933878944			0.4170617037616999	0.8327185177194315
H6PD	0.09529287512608592	0.60427964859266	0.3746348216170194	0.15162088895357415	-62.790549753423704			0.18387219846740488	0.8173549624337667
SEC24A	-0.4567066505450942	0.17427394002240348	0.11612672913239346	0.5052841864084395	-122.45321915391227			0.3361602012463352	0.4156902478721352
ACSL3	-0.22233956330913882	0.5974809385939934	1.2445517556337835	0.7358441680716202	-139.10115473399907			0.42107651887413805	0.8126341995608788
ASMTL	-0.4765199017627597	0.10926302130257458	0.32738229112661954	0.28230892794850015	-77.78183425053965			0.2975433038726784	0.31133490333931574
SNAP29	-0.15672762205684906	0.7302296285210543	0.12146604096969563	0.7281338930598659	-116.1184052563446			0.45451998444438446	0.8815101752182476
LSM8	0.437022632878299	0.2160063411569888	0.07549600043149136	0.4838381677467387	-105.61311170921849			0.35323023475768467	0.47464814265722516
AP2A1	0.037956374846682114	0.9152056079229588	0.10824128605935403	0.5002253289193457	-114.14781234682775			0.35648206570214713	0.9681914800937708
STAU1	-1.3431755904134528	0.0004222389081212012	3.3150575236036713e-10	0.6090038148758935	-123.65596785665599			0.3809585143733102	0.006077353173300024
MLYCD	-0.4529175484536627	0.13656743865165893	0.32001637097203894	0.4237070009731792	-118.61184449611272			0.3042377680016601	0.3591715456488956
AIFM1	0.041814158395725436	0.8836879998271558	0.48699216872923157	0.37626062555262635	-112.74338104868974			0.28581956085308885	0.9557678816370779
BPNT1	-0.03970496223502763	0.9000649288538031	0.14727805353275758	0.4161562596992175	-104.53131069435159			0.31617435372339053	0.9635787286648471
TXNDC12	0.15164350444998656	0.6345967795860183	0.15252311438521637	0.3502978437135346	-88.79385604501832			0.3190702285358888	0.8327185177194315
FTCD	-0.2441603438204998	0.1401914317607282	0.30223420064201933	0.11881913780021246	-49.15832795488092			0.16552362384011304	0.36320364782317893
IGSF6	-0.5138675033719935	0.14411111164047835	0.08352381662000216	0.5072101852183188	-111.2410078507151			0.35180706107204185	0.3692106930438617
NDUFB10	1.0004263857348177	0.0006204904977582349	0.12827154286949655	0.36869206328090653	-105.02958589377397			0.2923090153176291	0.008163328111131778
CYB5A	-0.8054095135132143	0.0015199870169269477	0.2302744574487954	0.283874004031965	-96.27604094639202			0.2540050734195928	0.016513923461322452
ADH1B	-0.9775532192628866	1.3020986770101036e-07	0.20464070415899877	0.15368724459137945	-63.64131417026681			0.18519349988127357	1.4618227813900097e-05
